,Unnamed: 0,Content,Location,Retweet-Count,Favorites,Created at
1023,304,Time Management Secrets for College Students: The Unde... https://t.co/rtvu9zt4Zk #Amazon #school #college #university #inspiration #learning #motivation #teacherlife #studentlife #success #knowledge #learn #lifegoals #teacher #study #student #teachergoals #virtuallearning,"Myrtle Beach, SC",1,1,2021-03-13 12:08:54
1024,305,"📸 Meme Fun: Thanks for your photo submission Mr. Rose! 
#virtuallearning #teacher #highschoolteacher https://t.co/OjuTIwPWPZ","Fredericksburg, VA",0,1,2021-03-13 12:03:26
1025,306,"📸 Meme Fun: Thanks for your photo submission Mr. Rose! 
#virtuallearning #teacher #highschoolteacher https://t.co/0v9JAiMYvt","Spotsylvania, VA",0,0,2021-03-13 12:02:46
1026,307,Round-Up: Virtual Learning Resource Hub via @RingCentralUK https://t.co/O0mmYo978R #VirtualLearning #OnlineEducation,England,0,0,2021-03-13 11:51:01
1027,308,"Play your heart out with our new Violin themed word puzzle!

#kids #KidsChaupal #violin  #music  #musician #OnlineClasses #virtuallearning   #game  #puzzle 
#weekendvibes https://t.co/PTHHY6eHH7","New Delhi, India",0,0,2021-03-13 11:48:54
1028,309,"Calling all Educators! Amazing Keynote✅ Live &amp; On-demand sessions✅ Self-care choices too ✅ and FREE! ✅ on Friday, March 26th! Sign up Today! #dldmedfield #fillyourcup #edtech #edchat #virtuallearning https://t.co/S5GJJf47OD",MetroWest Massachusetts,1,2,2021-03-13 11:26:46
1029,310,"Today I'm going to show you how to make a visual schedule at home! I promise it's super easy- maybe a bit time-consuming depending on how detailed you are, but EASY!

Table Of ContentsHow to make a visual schedule https://t.co/J1WJndDpoe #autism #virtuallearning #visualschedule","Atlanta, GA",1,3,2021-03-13 10:33:50
1030,311,"Registration via the link below

https://t.co/Dk4a5Xj1TP

#csmvs #csmvsmumbai #csmvsmuseum #museumofmumbai #museumofIndia #museumathome #experiencecsmvs #togetherapart #education #virtuallearning #virtualsession #session #lecture #elearning #Livetalk #onlinelecture (2/2) https://t.co/uUuXQo6gEK","Mumbai, India",0,2,2021-03-13 10:30:43
1031,312,Henry Ford Museum: Rosa Parks Bus – HistoryView Virtual Tours #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching  https://t.co/yb6DqedSGt,"Boston, Massachusetts",1,1,2021-03-13 10:21:59
1032,313,African Tribal Art Showroom – HistoryView Virtual Tours #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching https://t.co/IY7L7fIdqa,"Boston, Massachusetts",1,1,2021-03-13 10:21:38
1033,314,"Chief Minister Arvind Kejriwal called the new virtual model of education a ""dream project"". Kejriwal said that they want to create the world's first virtual Delhi Model School, a classroom without walls.

 #VirtualLearning  #Delhischools 

@ArvindKejriwal @AamAadmiParty @msisodia",India,0,0,2021-03-13 10:00:50
1034,315,"#Virtual #Science &amp; #Innovation #careers event is LIVE!

Join us 24/7 until the #school #Easter hols to discover &amp; explore #STEM career paths https://t.co/amm2DRtsJs  
#Parents #Teachers #Edutwitter #STEMed #carers #edchat #Sussex #BSW21 #Students #homeschooling #virtuallearning https://t.co/tsTmSeQ10a","County Hall, Lewes",1,2,2021-03-13 09:55:00
1035,316,"Women Create- March 23-25

 empower, celebrate, and promote women's entrepreneurship. It's 3 days, free event with workshops and sessions. 

Register here
https://t.co/5AO7CTxuRY

#digitallearning #elearning #educhat #virtuallearning #teacher #classroom #edtech
#education #STEM https://t.co/AfvYrr00x6","Bengaluru, India",0,0,2021-03-13 09:04:57
1036,317,"@BloombergCities: The switch to #virtuallearning underscored the wide-reaching impacts of the #digitaldivide.

One approach that’s gaining traction to address this challenge is for cities to play a direct role in providing internet service. 

Learn more from @linpoonsays …",Los Angeles,0,0,2021-03-13 08:00:03
1037,318,"Online learning is the future of Education. The students of class #preprimary shared their wonderful experience of virtual journey through 'My Virtual Journey' activity. They used beautiful props and expressed themselves with great enthusiasm. 

#MPS #education #virtuallearning https://t.co/THsxljEijs","Delhi, India",0,1,2021-03-13 07:11:55
1038,319,"It’s been a year since my kids stopped going to school &amp; we hunkered down at home to wait out this #pandemic. 

Time flies. They’re doing #virtuallearning, hubby is #vaccinated &amp; I’m on the list. 

It’s been a year, it’s still not over, but we will survive. #WearAMask #Covid_19 https://t.co/yLAKpLofmE","Tampa, FL",0,3,2021-03-13 07:09:08
1039,320,"Do more than just spring clean – get organized once and for all!

https://t.co/M5XGx6t6hG 

#TimeManagement #Productivity #Organization #WorkLifeBalance #QualityOfLife #KickChaosToTheCurb #TimeManagementFixer #HeleneSegura #VirtualLearning #WorkFromHome #Stress #Vacation #Travel https://t.co/k5O9FhsffP",Worldwide,1,0,2021-03-13 06:30:08
1040,321,"For cooking this week, we all enjoyed a bowl of cereal. All students liked this snack although some preferred it with milk and some preferred it dry @GEVSchool @gecdsbpro #connectedandlearning #virtuallearning #specialeducation https://t.co/HqMrVRiBgH","Windsor, Ontario",1,5,2021-03-13 03:43:02
1041,322,"Happy Friday! We hope you get to spend some ""koala""-ty time with your family this weekend! 😆
#afterschoolprogram #afterschoolclub #homeworkhelp #onlinelearning #virtuallearning #distancelearning #zoomclasses #onlineclasses #virtualclass #afterschoolactivity https://t.co/xebsAtKuD7",3230 E. Imperial Hwy Suite 308,1,0,2021-03-13 03:30:07
1042,323,Our marbled paper with @SchoolMcgivney turned out so beautiful today! @gecdsbpro @GEVSchool #connectedandlearning #virtuallearning #specialeducation https://t.co/botwls2vvM,"Windsor, Ontario",1,2,2021-03-13 03:19:39
1043,324,"My 10 year old nephew: I can’t pass this lesson the questions are too hard I said I’ll help you but it will cost you, he said okay how much? I was like a $100 bucks. He goes nah I can look for the answers on quizlet. My reaction⬇️ exactly #virtuallearning https://t.co/crXFSEERZb","Texas, USA",0,0,2021-03-13 03:11:15
1044,325,"@visit_thnoc has all the virtual backgrounds you didn’t know you needed!

*Don’t mind us we’ll be at @AudubonNature 🦓🐘🦒

#virtuallearning 
#weekendvibes https://t.co/InCf8uctiI https://t.co/TeEPYqA3Hj","Baton Rouge, LA",0,1,2021-03-13 03:02:13
1045,326,"Submit your research abstract for the Simulus 6.

To Know more details please visit
https://t.co/yebUq5tl1E

#simulation #learning #medicalsimulation #medicalprofessionals #healthcare #patientsafety #virtuallearning #medicaleducation #nursingeducation  #pediatrics https://t.co/ZYeYfPQEA0",Hyderabad,6,8,2021-03-13 02:46:53
1046,327,This is one of the 75+ pre-recorded sessions you will have access to when you register for the 2021 Collaborative Response Symposium!  Register now at https://t.co/EHBRn5QKB5 #collaborativeresponse #jlcrs @kimwed #abed #atplc #onlinelearning #virtuallearning #onlineeducation https://t.co/2LM2l3gg9A,"Lacombe, Alberta",4,7,2021-03-13 01:42:00
1047,328,How sweet is this my friends?! During #VirtualLearning my 8th grader sometimes came over to my computer during Friends &amp; Fun time to say hi to my Kinders. Today during #Hybrid learning one of my Kinders drew a picture of my son 💕 #KinderFamily #WestMeadeMakesItFun #AACPSAwesome https://t.co/tqZxZtxuHo,"Fort Meade, MD",0,1,2021-03-13 01:38:29
1048,329,"Everyone knows that I am a fan on the flexibility &amp; design of @EdgenuityInc Congratulations to the company that is always improving, always making the user experience meaningful and engaging with data that allows teachers to identify next steps in instruction. #virtuallearning https://t.co/5KfvnhV5lf",Frisco ISD,0,3,2021-03-13 01:27:19
1049,330,"@pushboundEDU @IamEricNichols @rebecacoda
with virtual school leaders this morning! Discussing PLC leadership, PLC processes and adaptability. #pushboundedu #virtuallearning #leadership #PLC https://t.co/QRlyoTgmt4 https://t.co/Qq6JBkyy1O",Oregon,0,0,2021-03-13 00:58:35
1050,331,"New CathyAndCompany's fitness &amp; dance video! Join me live on Thursdays at 7:30 at https://t.co/zBRxjInG7T... for some conditioning &amp; a contemporary center barre. 🏋️‍♀️ #CathyAndCompany #Dance #Livestream  #virtuallearning #fitness
https://t.co/OVBZWRJPn1",,0,1,2021-03-13 00:33:03
1051,332,"Also, you know we had to celebrate with our fav food: the almighty breakfast burrito 🌯🤤 Excited to “see” everyone next month!! 👀!! #virtualLearning #InternationalMorningReport #medEd #AditiRulesTheWorld #KidneysAreTheBest #PedsMatch21 @ucsd_medpeds https://t.co/3M78FYo7RK","San Diego, CA",0,1,2021-03-13 00:05:45
1052,333,"Shout out to my fellow parents who’ve now survived an entire year of virtual learning and being home with our kids 24/7. 
😴We are so tired.🥴 #virtuallearning #pandemicanniversary #parenting https://t.co/32O3QpgPF0","Texas, USA",0,4,2021-03-12 23:55:19
1053,334,"Celebrating Women's History Month using @padlet 

Students were able to reflect on their learning through virtual post it board. 

#STEAM #NASA #WomensHistoryMonth #lexrich5 @LexRich5Schools @LeaphartElem #virtuallearning https://t.co/bH2eLfbYAb","South Carolina, USA",0,8,2021-03-12 23:50:15
1054,335,"Become a master with the best tools and courses 
#bemasterpro #becreative #beinnovative #onlinelearning #onlineclasses #virtuallearning #educacionvirtual #aprendizajeenlinea https://t.co/IREO37ZOaU",Mexico,0,0,2021-03-12 23:30:30
1055,336,"One year ago today, my district announced a two week closure after 1 positive case in our county. Teachers had one last day with kids, then reinvented school over the weekend. We didn’t go back in person until Aug. #TeachersAreAwesome #virtuallearning #EdTechfortheWin","Chattanooga, TN",0,4,2021-03-12 23:21:29
1056,337,"Get your students to get creative and bring out their inner artists with this shamrock activity. Definitely tag me/share pictures of your students' artwork — I would love to see their creative minds at work!
Check this out in my TPT store! #teacher #teach #steam #virtuallearning https://t.co/XvmPTtik3t",Miss Tech Queen®,0,4,2021-03-12 23:20:46
1057,338,Extremely honored to have been named a Top 100 Visionary in Education by @gfelworld! Proud to partner w/an amazing team at @CompassCs to support our #scholars! #CompassExperience #CompassWay #IAmaCharterLeader #PersonalizedLearning #ScholarCentered #ScholarsFirst #VirtualLearning https://t.co/TW2ehG3x0R,"Simi Valley, CA",2,4,2021-03-12 23:13:34
1058,339,"CABE 2021 Guest Speaker Tony Thurmond. For more information: https://t.co/dQkc6cEKc6 

#cabe2021 #cabe #cabe2021virtualconference #tonythurmond #learningreasources #virtualevent #virtualconference #virtuallearning https://t.co/9Wgys6BBw2","Walnut, CA",1,4,2021-03-12 23:05:53
1059,340,need a math plug ??? no problem 😉 @excel_pro_tutor   #math #homeworkhelp #virtuallearning #savedyourlife https://t.co/M1rXB9p7GA,"Poinciana, FL",0,1,2021-03-12 22:41:01
1060,341,Measurable attributes and blueprints came to life for 3rd grade virtual “Pet Skunk Homes”. 🦨🏗 #Area #Perimeter #VirtualLearning #3rdGrade @HumbleElemMath https://t.co/7AoNdIiztK,,0,8,2021-03-12 22:39:08
1061,342,Looking for ways to connect your students – when some are in class and some are at home? Try these 21 activities: https://t.co/bQNNpTfxMX. #hybridlearning #virtuallearning,"Calgary, Canada",0,0,2021-03-12 22:23:00
1062,343,Great tips from #JuliannWoods on her session Using Technology Tools to Support Caregivers and Educators. #caseconf2021 #technologytools #virtuallearning https://t.co/lCQPztwN4x,17451 103 ave Edmonton AB,0,1,2021-03-12 22:22:00
1063,344,"Thanks to our partnership with Ohana One International Surgical Aid , our 2nd pair of smart glasses have arrived in-country. Dr. Kush Aeron received his glasses in India and is ready to start work with ReSurge volunteer Dr. Partington.  
#GlobalSurgery
#VirtualLearning https://t.co/SEjldLXGHX",international,0,1,2021-03-12 22:09:02
1064,345,"Thanks to our partnership with Ohana One International Surgical Aid , our 2nd pair of smart glasses have arrived in-country. Dr. Kush Aeron received his glasses in India and is ready to start work with ReSurge volunteer Dr. Partington.  
#GlobalSurgery
#VirtualLearning https://t.co/ftLMWfMWJV",international,0,0,2021-03-12 22:07:41
1065,346,"#Google announced its new career certificate programs designed to help people bridge skills gaps and qualify for high-paying, high-growth job fields. Most will finish in six months or less, costing about $240 for U.S. students. https://t.co/oTHcqoso0v #VirtualLearning @coursera",,0,0,2021-03-12 21:36:52
1066,347,"Here is my next virtual library. I love making these so I am happy to take requests for topics or themes. Enjoy!
#virtuallearning #ESL #ELL @Furlan_s12 @MsGluchowski 

https://t.co/YSbhmMf0hj",,0,3,2021-03-12 21:26:45
1067,348,"I had a blast with the students at St. John TCDSB in Toronto!! Through our #virtualauthorvisits my author @lisabowes and I have been able to visit all over Canada!
#virtuallearning #onlinelearning #adapting #lucytriessports #reading #literacy #schools #students #teachers #library https://t.co/reJJqzaDuF",World,2,11,2021-03-12 21:21:16
1068,349,"This spring, @UMNExt will be working with the Jackson County Library to provide a number of virtual adult programs. The programs cover many important topics, and begin on March 17th. Visit https://t.co/P8V7NEt73M for more inforamtion! #virtuallearning #adultprogram https://t.co/2PqclGRGBP","St. Paul, MN",0,2,2021-03-12 21:02:28
1069,350,"Showing off some of our student's creativity and talent!

#CharacterMap #Hamlet #VirtualLearning #DistanceLearning https://t.co/Ova0sb7Ue7",,0,0,2021-03-12 21:02:18
1070,351,"Curious how Wowzers Learning really works for you and your students?
Sign Up 👇 for a free pilot in less than 2 minutes–
https://t.co/RceAzVvBAr
#edchat #mathskills #elearning #virtuallearning https://t.co/ic71ahnfGp","Encinitas, CA",0,1,2021-03-12 21:01:14
1071,352,Playing Pictionary on our @MicrosoftTeams meeting was much fun!! @GEDSB #virtuallearning #pictionary https://t.co/nUixtEZH3y,GEDSB Virtual World,0,0,2021-03-12 20:56:33
1072,353,"How effective is #virtual training? @SRMcFall of @protechtraining discusses the pros and cons of going virtual, how to measure #virtuallearning and what IT training might look like post-pandemic. Read here: https://t.co/3SzaTaXYRK",,1,2,2021-03-12 20:49:26
1073,354,"Okay, listen up parents of children who are participating in virtual learning. This one is for you. Or, if you are a friend of someone who is in this predicament, this is for you too. You may need https://t.co/bhwFjZrq78 #remotelearning #virtualclassroometiquette #virtuallearning","Atlanta, GA",0,0,2021-03-12 20:32:14
1074,355,"How To Plug The Time Leak Of Self Interruptions
https://t.co/sltK25a43C
#TimeManagement #Productivity #Organization #WorkLifeBalance #QualityOfLife #KickChaosToTheCurb #TimeManagementFixer #HeleneSegura #VirtualLearning #WorkFromHome #Stress #Meetings  #MeetingAgenda #Email",Worldwide,1,0,2021-03-12 20:30:21
1075,356,"On Monday, my kids are going to school for the first time in just over a year (face to face). 😱

I am going to get SO much work done. Or maybe a pedicure. Haven’t decided. 

#BackToSchool #BackToReality #WorkingMom #VirtualLearning #WeMadeIt https://t.co/EVlrs24ha0",irrelevant,0,0,2021-03-12 20:29:31
1076,357,Happy Freestyle Friday! #teachersoftiktok #philly #virtuallearning #virtualteaching #4thgradeteacher #freestylefriday #Freestyle #teachersofinstagram #teacherlife #teacher @TheEllenShow https://t.co/CcnXX2H1vm,,1,1,2021-03-12 20:18:27
