,Content,Location,Retweet-Count,Favorites,Created at
622,NYC District 30 Learning Technology Grant participants create a WebQuest that incorporates steps from the Public Policy Analyst model. Year 3- Session 2-Group A #virtuallearning #collaboration #Dedication @NYCSchools @NYSEDNews @IS_145Q @69qPs @ps84q @ps85q @I127q @ps234q @Is126Q https://t.co/MVbYTHdA4P,,2,7,2021-03-10 23:48:11
623,Agree 100% and love reading daily to my students @outschool #virtuallearning #homeschooling https://t.co/zdI8kmMbvX,,0,0,2021-03-10 23:44:50
624,"When you resort to TMI to get a reaction from your student Zoombies. 🤪🙄😴(No one cares about the hidden meaning of your recurring nightmares, Mrs. K) #teacherlife #virtuallearning #englishteacher",Atlanta,0,5,2021-03-10 23:24:55
625,Want to unlock your financial savvy? Tabor/LHOP is offering FREE Virtual Community Financial Workshops that will run through May 2021! Browse the schedule &amp; register for these valuable workshops: https://t.co/eJZJK2HDLg #Education #Empowerment #VirtualLearning https://t.co/VFGqFBCVjt,"Lancaster, PA",0,1,2021-03-10 22:50:14
626,Abrís art teacher is leaving to in person learning and she is really sad. She is going to get a new art teacher. He inspired her artistic side and she is very grateful. Teachers really impact students 🥺❤️ #virtuallearning,"California, USA",0,1,2021-03-10 22:42:24
627,"Despite some of the frustrations schools, teachers, and students have to face with #VirtualLearning, there's one thing this past year has allowed – increased flexibility. @drewschantz shares how we might take advantage to promote student mastery! https://t.co/bNO2eVh24b",United States,0,1,2021-03-10 22:41:52
628,Why is #spelling so important to #literacy ? Watch to find out! #FortheLoveofLearning #TheReadingFoundation #ILoveLearning #ReadingRocks #SpellingSuperstar #YYC #YYZ #YVR #virtuallearning #importanceofspelling https://t.co/fJ1FAKwMOX,"Calgary, Alberta",0,4,2021-03-10 22:36:36
629,"“Virtual learning in the CSU has given me a higher sense of independence and responsibility, all while in the comfort of my own home!""
— #CSUB senior and @calstate Student Trustee, Krystal Mae Raynes

#RunnerPride #VirtualLearning #CSUniverse https://t.co/93QjFr87nv","Bakersfield, CA",4,5,2021-03-10 22:25:00
630,These are some of the comments Pebble Hills Dance students wrote reflecting on a routine they learned #virtuallearning #TeamSISD #dancers https://t.co/Nd1AiyZjll,,3,9,2021-03-10 22:24:32
631,"This North American retailer of energy and energy services was able to quickly gain virtual selling skills during the pandemic using the ""Counselor Selling in a Virtual Environment"" program. Learn more: https://t.co/JOcVM5G1r8
#SalesDevelopment #VirtualSelling #VirtualLearning","Minneapolis, MN",0,2,2021-03-10 22:20:04
632,"The MWRD virtual booth also featured a discussion on #wastewatertreatment from #STEM professional, #HomewoodFlossmoor alumnus, and Laboratory Technician II, Brandon Reynolds. 
#WeAreHF #WaterScienceExplorers #VirtualLearning #ChicagoSouthland https://t.co/DgrQScZVRW","Cook County, Illinois",0,1,2021-03-10 22:15:42
633,@Matterport There’s a virtual tour revolution! Join us for an irresistible money-off deal on Matterport’s Pro2 camera! https://t.co/a4v3pzSkQ3 #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",1,1,2021-03-10 22:14:13
634,"An interesting line up of speakers for the 3rd Emerging Frontiers in Oncology summit. Tickets are going fast! April 8th - Virtual! Check out the speakers and register here: https://t.co/FtVUAUK6KG

#oncology #thehutch #innovation #virtuallearning #precisionmedicine","Chicago, IL",0,0,2021-03-10 22:13:47
635,"Online school isn't easy. But with these 6 tips, you can make studying for your tests much easier! 

#onlineschool #onlinelearning #virtuallearning #tips https://t.co/ugLmhoCKqp",,0,0,2021-03-10 22:01:43
636,"With Aleph you can achieve your goals! Join 3000 graduates worldwide and get certified with Aleph Technologies today.

#getcertified #achieveyourgoals #techskills #digitalskills #virtuallearning  #remotelearning 

https://t.co/fIxHujE0dP https://t.co/aBliqESGld","Ontario, Canada",0,1,2021-03-10 22:00:39
637,"Today in my “Short Stories by Women Writers” class @outschool we read “The Lottery” by the original queen of horror stories, Shirley Jackson. Rich discussion by middle-schoolers about the danger of blindly following tradition. #virtuallearning #homeschooling",,0,0,2021-03-10 21:50:38
638,"🗄 #ResourceWednesday Supporting Success Success for Children with Hearing Loss has published an article that includes information on #VirtualLearning and teaching/assessing during #COVID. #DeafEd 
https://t.co/3bFGV6ig0h https://t.co/ZB82JdTyMB","St. Augustine, FL",0,1,2021-03-10 21:49:02
639,"Guided meditations, yoga, science experiments, art projects, patience with the mute; always impressed and grateful for Tilly’s @haltoncatholicdsb teachers @MissBLangdon and Ms Neo. 
Big ups to educators everywhere this year. 
#tillygram #virtuallearning #dadlife #yoga #dontmindme https://t.co/sGNAHqoqkV","Ontario, Canada",1,2,2021-03-10 21:45:11
640,"Content is one of the highlights of my day! Today we learned that dolphins, whales and humans are all mammals! We learned about mammal traits and closed our lesson with some mammal drawings! #virtuallearning #SuccessAnywhere I love our little community! https://t.co/x0BB9F2hki",,2,2,2021-03-10 21:37:41
641,Grabbed a hotspot and taught my virtual class in our campus atrium this afternoon! The change of scenery was just what the teacher and students needed! Feels of spring and vitamin D! @TomballISD @TISDLES1 #virtuallearning https://t.co/jnio8KcuAr,,0,1,2021-03-10 21:35:21
642,Virtual Yummy Mindful Knitting Workshop!! #knitting #knit #Virtual #fun #craft #DIY #handmadegifts #handmade #yarn #Creative #creativity #ArtistOnTwitter #maker #Wellbeing #Wednesdayvibe #beautiful #happy #virtuallearning #artisan #learning #crochet #artist #crafter #knitter https://t.co/QxptN5XyZd,,0,2,2021-03-10 21:16:03
643,"Join us and the ECD Global Alliance for our webinar - Endocrine Conditions in Erdheim-Chester Disease with Dr. Hannah-Schmouni. Register Today: https://t.co/YMMMXwzrVc

#ECD #histio #webinar #virtuallearning #endocrinology https://t.co/vvZ4OHmpmS","Pitman, NJ USA",0,0,2021-03-10 21:06:25
644,"Seats remain for tomorrow's Lunch &amp; Learn with international negotiator Melanie Billings-Yun. 
Snag your place to learn about the cross-cultural power of persuasion. 

https://t.co/XpYwn9gMNP

#virtuallearning #negotiation #Oregon","Portland, OR",0,0,2021-03-10 20:47:17
645,I love it @iammathED ! We are blessed to have you as a member of #TeamHudson! #TeamSelmaConnected #EdChat #VirtualLearning #RelationshipsMatter https://t.co/QjuDAENcY5,Alabama,1,3,2021-03-10 20:45:21
646,"Who says our #students are not concerned about their 'friends' having appropriate #virtuallearning spaces too! Thanks for sharing, Makena! Snowflake is lucky to have you! @MattawanCSD @JayLarner @schumanmattawan @CathyBrewster7 https://t.co/Unzile07kb","Mattawan, MI",0,4,2021-03-10 20:35:38
647,#BlackHistory second graders! Room 209 #virtuallearning @MooreMaya @VP @MichelleObama @BarackObama @BubbaWallace @RubyBridges https://t.co/hnjMhJACQq,,0,1,2021-03-10 20:31:54
648,We started to build our egg drop contraptions. Each group has a different way to protect their egg 🥚 We can't wait to see what works on Friday!! #Virtuallearning #HybridLearning @SeaGateES @ms_sge https://t.co/cgceAMEt6H,,1,2,2021-03-10 20:28:09
649,"Making the Case for Transforming Summer School https://t.co/u9PXAHjjph via @noahdougherty 

#summerschool #creditrecovery #distancelearning #remotelearning #virtuallearning #learningloss #personalizedlearning #k12education","Washington, DC",0,1,2021-03-10 20:19:59
650,"#virtuallearning is here to stay. While it isn't likely to completely replace in-person #teaching, #elearningcourses provide a viable alternative. Many schools are reflecting on the past year to make decisions about the future. https://t.co/L5a0tpWLjr","Scottsdale, AZ",1,0,2021-03-10 20:15:54
651,"As @kcpublicschools gets ready to welcome students back we are moving from a 9am report time to a 6:50 report time and I'm not sure there exists enough coffee to get me ready for this.

#education #facetoface #virtuallearning #wearekcps #coffee #caffine https://t.co/GZe5alZVqU","Kansas City, MO",0,0,2021-03-10 20:15:23
652,The pandemic has taken a toll on not only teachers and students - but parents as well. This article gives some great insight into how to improve the remote learning experience. https://t.co/HhAnXuKSNi #RemoteLearning #VirtualLearning #EducationNews #Classroom,Toronto,0,0,2021-03-10 20:13:03
653,"Videos of Jonte Lee as ""The Kitchen Chemist"" have gone viral on social media with students throughout America. #virtuallearning #wedbad415 https://t.co/wFFYoSsD11",,0,0,2021-03-10 20:10:02
654,"#VirtualLearning has evolved extensively over the past few months. If your school is looking to take that step forward, @RingCentral is prepared to handle and deliver a world-class virtual learning experience. #VirtualClassroom #Education https://t.co/jQivZg46h5","Ladera Ranch, CA",0,0,2021-03-10 20:10:00
655,Jonte Lee bought and delivered supplies for his 35 students. #virtuallearning #wedbad415 https://t.co/OaKb4KuFSB,,0,0,2021-03-10 20:09:59
656,A Washington D.C science teacher transformed his kitchen into a chemistry lab to bring his online lessons to life. #virtuallearning #wedbad415 https://t.co/tttGAljlhQ,,0,0,2021-03-10 20:09:57
657,How #VirtualLearning Is Falling Short on Preparing #Students for Future Careers via @educationweek #futureready #remotelearning https://t.co/nHPEGPvACx,"Newton, MA",1,2,2021-03-10 20:05:11
658,"#virtuallearning is crucial for office workers and #deskless workers. How is your organization making this possible?
https://t.co/nYTWeTiHXi","Denver, Colo.",0,0,2021-03-10 20:03:59
659,"Understanding how to use the different features in Chrome can help with your productivity and efficiency.
Visit https://t.co/GCoV4vc3ke!

#howiusethelab #STEM #learnfromhome #virtuallearning #EdTech #INeLearningLab https://t.co/RcfklveXUG",,1,1,2021-03-10 20:03:03
660,"On April 27th we are running a Virtual New Parent Workshop! This course has been filling up fast! Make sure to visit https://t.co/YGIYxk5NE2 or call us at (416) 967-4244 to learn more and register!

#online #virtuallearning #virtual #newparents #toronto #pregnant #baby #firstaid https://t.co/BCjnpCjIRl","Downtown, Scarb, & Etobicoke",1,4,2021-03-10 19:59:24
661,#virtuallearning almost over for the day https://t.co/UK1KQqq8fh,"Baton Rouge, LA",0,0,2021-03-10 19:58:16
662,"https://t.co/x1aRbYBrCF is a free collaborative digital whiteboard that can house a combination of video, text, annotation and more!
Visit https://t.co/Qqtv9eTUpa!

#howiusethelab #STEM #learnfromhome #virtuallearning #EdTech #INeLearningLab https://t.co/7YFoxJ1DIe",,1,2,2021-03-10 19:54:04
663,I could totally get used to virtual parent/teacher conferences. Much better then speeding to the school from work for a meeting that is shorter than the drive to get there. #covidwin #virtuallearning #parentinginapandemic https://t.co/uxztj5XHST,"Grand Island, NY",0,4,2021-03-10 19:50:54
664,"8th Grade: Influential Person Digital Mosaics! 🤯👩‍💻☺️

Barack Obama, Jisoo, Robin Williams &amp; Jackie Robinson!! Stay tuned for more amazing influential mosaics!! 

#middleschoolart #digitalmosaics #virtuallearning #VEMart https://t.co/vu5F6pamZi",,0,7,2021-03-10 19:46:08
665,"The (Virtual) Travel Impact Challenge is BACK this Spring Break, and we are looking for our next travelers! Nominate a student(s) by March 15th! https://t.co/6BJKvJeagd #TeachTravel #SYTA #SYF #VirtualLearning #EducationTravel https://t.co/DtfR5PO8u2",United States,1,3,2021-03-10 19:45:02
666,"Sign up for virtual lessons today with one of our amazing teachers!

Go to https://t.co/Sir64rioNQ

#musiclessons #Atlanta #music #kids #virtuallearning #Virtual #atlantamusiceducation #musiceducation https://t.co/6GGvJpz6LC","Atlanta, GA",0,0,2021-03-10 19:40:39
667,So proud of the work my class put into creating their food menus for math! Here is a compilation of the great work they did! #financialliteracy @TCDSB_StAnne #proudteacher #virtuallearning https://t.co/UBSYEf6fwc,,0,4,2021-03-10 19:40:20
668,"Face-to-Face, Virtual, or Hybrid Labs – Which One's Best?
VIEW TIPS... https://t.co/u9JAskVb8h
#labs #digitallearning #elearning #onlinelearning #education #learning #edtech #distancelearning #school #covid #teachingtips #virtuallearning https://t.co/g4ZBAxbheY","Cincinnati, Ohio",0,0,2021-03-10 19:31:32
669,Virtual Personal Experiences are now on our PERKS marketplace! Your team members can now choose their own virtual classes and experiences to pick up a new hobby or to simply have fun. Find yours at https://t.co/gqslksS2VN #employeeperks #virtuallearning #healthiswealth #hobbies https://t.co/7x80xKyfZo,,1,1,2021-03-10 19:28:37
670,"""Water Cooler"" moments are important. We miss them as adults, and those feelings of connection are as essential, probably far more, to youth. How do you enrich social connections without physical space? https://t.co/i2mUPSHyXf #edutwitter #virtuallearning #SocialEmotionalLearning","Seattle, WA",1,3,2021-03-10 19:15:07
671,"In this short tutorial, Learning Associate Colin Byers shows you how to use Google Jamboard to make a simple timeline.
https://t.co/3lmenNL3lG
Check out some of our other resources at https://t.co/bDg5kdUt6K @Haggisbreath #virtuallearning #technology #onlinelearning #edtechchat https://t.co/W25GPxYAtj","Lacombe, Alberta",4,2,2021-03-10 19:12:00
672,"Experience The Sound Of The AFC Championship New England Patriots Flyover, C-5 Galaxy
https://t.co/LpQmR4bAWq #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching","Boston, Massachusetts",1,0,2021-03-10 19:08:21
673,"We are so lucky🍀that @GoogleForEdu Meets ""mute all"" feature is finally here🙌🏽! #FMSDTechChat #virtuallearning #remotelearning #elearning https://t.co/3t0oaFCDoP","Fort Mill, SC",4,27,2021-03-10 18:56:04
